,missions_been_on,failed_missions_been_on,missions_voted_up1,missions_voted_up2,missions_voted_up3,missions_voted_up4,missions_voted_up5,missions_voted_up6,missions_voted_down1,missions_voted_down2,missions_voted_down3,missions_voted_down4,missions_voted_down5,missions_voted_down6,Spy
2909,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0
2910,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2911,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
2912,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1
2913,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
2914,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2915,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1
2916,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0
2917,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1
2918,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
2919,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
2920,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2921,2,2,0,0,0,0,0,0,1,2,0,1,0,0,0
2922,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
2923,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
2924,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2925,0,0,6,1,3,1,0,1,0,0,0,0,0,0,0
2926,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2927,2,2,3,0,1,0,0,1,0,0,0,0,0,0,1
2928,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2929,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2930,2,2,1,0,1,0,1,0,1,1,0,0,0,0,1
2931,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
2932,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0
2933,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1
2934,1,1,0,0,0,0,0,0,1,2,0,1,0,0,1
2935,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
2936,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2937,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2938,2,2,3,1,0,1,0,0,0,0,0,0,0,0,1
2939,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0
2940,2,2,0,1,0,0,0,0,4,1,0,0,0,0,0
2941,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2942,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
2943,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2944,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1
2945,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
2946,2,1,0,0,1,0,0,0,2,2,0,1,0,0,0
2947,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1
2948,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2949,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2950,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1
2951,1,1,0,1,1,0,0,0,3,0,0,0,0,0,1
2952,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2953,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1
2954,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1
2955,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0
2956,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2957,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0
2958,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
2959,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2960,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2961,2,1,0,0,1,0,0,0,2,2,1,0,0,0,0
2962,1,0,1,2,0,1,0,0,1,1,0,0,0,0,0
2963,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1
2964,1,1,2,0,2,1,0,0,0,0,0,0,0,0,1
2965,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0
2966,2,2,0,0,0,0,1,0,2,2,0,0,0,0,1
2967,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2968,1,0,0,1,0,0,0,0,3,1,3,0,0,0,0
2969,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
2970,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
2971,2,2,1,0,0,0,1,0,0,2,0,1,0,0,1
2972,1,1,0,0,1,0,0,0,2,1,1,1,0,0,1
2973,2,2,0,0,1,0,0,0,1,1,2,0,0,0,1
2974,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1
2975,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1
2976,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2977,1,1,0,0,1,0,0,0,2,1,1,0,1,0,1
2978,2,1,0,1,0,0,0,0,1,2,1,1,0,0,0
2979,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0
2980,2,1,1,0,1,0,0,0,3,0,0,0,0,0,0
2981,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2982,3,2,1,0,0,1,0,0,0,2,1,0,0,0,1
2983,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0
2984,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1
2985,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1
2986,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0
2987,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0
2988,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2989,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2990,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
2991,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2992,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1
2993,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1
2994,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
2995,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2996,2,1,0,1,1,0,1,0,1,0,1,0,0,0,0
2997,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2998,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1
2999,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0
3000,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
3001,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3002,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
3003,2,2,1,1,1,0,1,0,0,0,0,0,0,0,1
3004,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0
3005,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1
3006,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0
3007,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0
3008,1,0,0,1,0,0,0,0,2,2,1,0,0,1,0
3009,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1
3010,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
3011,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3012,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1
3013,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
3014,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0
3015,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3016,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0
3017,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0
3018,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
3019,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3020,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1
3021,4,2,0,1,0,0,0,0,1,3,2,1,0,0,0
3022,2,2,2,1,0,1,1,0,0,0,0,0,0,0,1
3023,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
3024,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1
3025,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
3026,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
3027,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3028,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0
3029,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0
3030,2,1,0,1,0,0,0,0,4,0,0,1,0,0,0
3031,2,2,1,1,1,0,1,0,0,0,0,0,0,0,1
3032,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
3033,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0
3034,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3035,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0
3036,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3037,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
3038,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
3039,2,1,2,0,1,0,0,0,1,1,0,0,0,0,1
3040,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
3041,2,2,0,0,0,0,0,0,2,1,1,0,0,0,1
3042,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3043,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3044,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
3045,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
3046,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1
3047,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3048,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1
3049,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
3050,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3051,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
3052,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3053,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0
3054,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3055,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0
3056,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
3057,0,0,0,1,1,1,0,0,3,0,3,0,1,0,1
3058,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0
3059,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
3060,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3061,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3062,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3063,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
3064,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
3065,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
3066,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
3067,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
3068,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1
3069,2,1,3,0,0,1,0,0,0,1,0,0,0,0,1
3070,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
3071,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
3072,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0
3073,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3074,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3075,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
3076,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3077,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0
3078,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1
3079,2,2,0,1,0,0,0,0,4,0,0,1,0,0,1
3080,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
3081,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1
3082,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3083,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
3084,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
3085,0,0,2,1,4,1,1,0,0,0,0,0,0,0,0
3086,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1
3087,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3088,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3089,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0
3090,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0
3091,1,1,0,0,0,0,0,0,1,1,0,2,0,0,1
3092,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3093,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0
3094,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0
3095,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
3096,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
3097,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0
3098,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3099,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1
3100,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3101,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1
3102,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3103,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
3104,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0
3105,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1
3106,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3107,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
3108,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3109,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3110,0,0,1,1,1,0,0,0,2,1,0,0,0,0,1
3111,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3112,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1
3113,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3114,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
3115,1,1,0,0,1,0,0,0,2,0,2,0,0,0,0
3116,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0
3117,2,2,3,0,1,0,0,1,0,0,0,0,0,0,1
3118,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
3119,1,0,1,0,0,0,0,0,1,3,2,1,0,0,0
3120,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
3121,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3122,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3123,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0
3124,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0
3125,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3126,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0
3127,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3128,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1
3129,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1
3130,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0
3131,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
3132,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
3133,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
3134,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3135,1,1,0,0,0,0,1,0,2,1,1,0,0,0,1
3136,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
3137,1,1,0,0,0,1,0,0,2,1,1,0,0,0,1
3138,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1
3139,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3140,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1
3141,2,2,0,0,0,0,0,0,1,0,2,1,0,0,1
3142,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
3143,1,1,1,1,0,0,1,0,2,2,0,0,0,0,0
3144,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
3145,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
3146,2,2,2,1,1,0,1,0,0,0,0,0,0,0,1
3147,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3148,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0
3149,2,2,0,1,0,1,0,0,3,0,0,0,0,0,1
3150,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3151,3,2,1,0,0,1,0,0,2,1,0,0,0,0,1
3152,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3153,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0
3154,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1
3155,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
3156,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3157,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
3158,2,2,1,0,2,2,0,0,0,0,0,0,0,0,1
3159,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
3160,3,2,0,0,0,0,0,0,2,1,0,1,0,0,0
3161,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0
3162,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1
3163,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
3164,2,2,1,0,1,0,0,0,0,2,0,0,0,0,0
3165,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0
3166,2,1,1,0,1,1,0,0,2,0,0,0,0,0,1
3167,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
3168,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
3169,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3170,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0
3171,3,1,0,1,0,0,1,0,2,2,0,0,0,0,0
3172,1,0,1,0,1,0,0,1,2,0,1,0,0,1,0
3173,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
3174,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
3175,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
3176,2,1,1,0,0,0,0,0,2,1,0,0,0,0,1
3177,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
3178,3,1,1,0,0,1,0,0,1,0,1,1,0,0,0
3179,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3180,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3181,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3182,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0
3183,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0
3184,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1
3185,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
3186,1,1,0,0,0,1,0,0,2,2,0,0,0,0,0
3187,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
3188,1,0,1,2,0,0,0,0,3,1,0,1,0,0,0
3189,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3190,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
3191,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1
3192,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
3193,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1
3194,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0
3195,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
3196,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1
3197,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
3198,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0
3199,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
3200,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
3201,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0
3202,1,1,0,1,0,0,0,0,4,0,0,1,1,0,0
3203,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0
3204,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3205,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0
3206,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
3207,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1
3208,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3209,2,2,2,0,2,0,1,0,0,0,0,0,0,0,1
3210,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0
3211,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3212,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3213,1,1,2,1,0,0,2,0,0,0,0,2,1,0,0
3214,2,2,3,1,0,0,2,0,0,0,0,0,0,0,1
3215,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0
3216,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1
3217,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3218,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0
3219,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
3220,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
3221,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3222,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3223,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3224,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
3225,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
3226,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1
3227,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1
3228,2,2,1,0,2,0,1,0,0,0,0,0,0,0,1
3229,3,1,1,0,1,0,0,0,1,0,1,1,0,0,1
3230,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
3231,1,1,0,0,2,0,0,0,2,1,0,0,0,0,1
3232,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1
3233,2,2,0,0,0,0,0,0,1,3,0,0,0,0,1
3234,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1
3235,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1
3236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3237,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0
3238,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1
3239,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0
3240,3,2,3,0,2,1,0,0,0,0,0,0,0,0,0
3241,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1
3242,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0
3243,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1
3244,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1
3245,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0
3246,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3247,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1
3248,1,1,0,1,0,0,0,0,2,1,1,1,1,0,1
3249,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3250,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
3251,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0
3252,3,1,1,2,0,1,0,0,1,0,0,1,0,0,0
3253,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3254,1,0,1,0,0,0,0,0,7,0,0,0,0,0,1
3255,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0
3256,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
3257,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
3258,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0
3259,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0
3260,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1
3261,2,2,0,0,0,0,0,0,2,0,1,1,0,0,0
3262,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
3263,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
3264,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
3265,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0
3266,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3267,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
3268,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3269,1,1,0,0,0,0,1,0,1,3,0,0,0,0,1
3270,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
3271,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0
3272,2,1,1,0,0,0,0,0,2,1,0,0,0,0,1
3273,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0
3274,2,1,1,0,0,0,0,1,4,1,2,0,1,0,0
3275,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0
3276,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
3277,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1
3278,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0
3279,3,1,3,0,1,0,0,1,0,0,0,0,0,0,0
3280,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
3281,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
3282,2,2,0,0,0,0,1,0,3,0,1,0,0,0,1
3283,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
3284,1,1,0,1,0,0,0,0,4,0,0,2,0,0,0
3285,2,1,2,1,1,1,0,0,0,0,0,2,0,0,0
3286,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3287,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3288,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
3289,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
3290,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0
3291,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0
3292,2,2,0,0,1,0,0,1,2,0,0,0,0,0,1
3293,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
3294,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
3295,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
3296,1,1,2,0,1,0,0,1,1,1,0,0,0,0,1
3297,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
3298,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
3299,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3300,1,1,2,0,2,1,0,0,0,0,0,0,0,0,1
3301,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
3302,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3303,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3304,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1
3305,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3306,2,2,2,2,0,1,0,0,0,0,0,0,0,0,1
3307,2,1,1,1,0,1,0,0,0,1,0,1,1,0,1
3308,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0
3309,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
3310,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0
3311,4,2,1,0,1,0,1,0,1,1,0,0,0,0,0
3312,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3313,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3314,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3315,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1
3316,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
3317,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1
3318,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
3319,2,1,0,1,0,0,0,0,3,0,1,2,1,0,0
3320,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0
3321,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0
3322,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0
3323,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1
3324,2,2,0,0,1,1,0,0,3,1,0,2,2,0,1
3325,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
3326,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
3327,2,2,1,3,0,1,0,0,0,0,0,0,0,0,1
3328,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0
