,accelerometer_X,accelerometer_Y,accelerometer_Z,BVP,EDA,heart_rate,IBI_0,IBI_1,temp,Subject,Label
284,-18.0,-15.0,59.0,-2.68,0.188344,69.37,300.140625,0.75,28.53,S01,0
285,-19.0,-15.0,59.0,-2.35,0.188344,69.43,300.90625,0.765625,28.53,S01,0
286,-18.0,-15.0,60.0,-1.94,0.188344,69.52,301.703125,0.796875,28.53,S01,0
287,-18.0,-15.0,59.0,-1.43,0.187063,69.6,302.515625,0.8125,28.53,S01,0
288,-19.0,-15.0,60.0,-0.84,0.188344,69.68,303.328125,0.8125,28.53,S01,0
289,-19.0,-14.0,60.0,-0.15,0.189626,69.77,304.140625,0.8125,28.53,S01,0
290,-19.0,-14.0,60.0,0.64,0.188344,69.87,304.96875,0.828125,28.53,S01,0
291,-18.0,-14.0,60.0,1.49,0.188344,69.98,305.796875,0.828125,28.53,S01,0
292,-18.0,-14.0,60.0,2.42,0.188344,70.12,306.578125,0.78125,28.53,S01,0
293,-18.0,-14.0,59.0,3.36,0.189626,70.25,307.359375,0.78125,28.55,S01,0
294,-17.0,-14.0,59.0,4.27,0.188344,70.37,308.15625,0.796875,28.55,S01,0
295,-18.0,-13.0,59.0,5.05,0.188344,70.48,308.9375,0.78125,28.55,S01,0
296,-18.0,-13.0,60.0,5.61,0.189626,70.6,309.703125,0.765625,28.55,S01,0
297,-18.0,-13.0,60.0,5.87,0.189626,70.72,310.484375,0.78125,28.53,S01,0
298,-18.0,-14.0,61.0,5.72,0.188344,70.83,311.28125,0.796875,28.53,S01,0
299,-18.0,-14.0,60.0,5.09,0.189626,70.95,312.09375,0.8125,28.53,S01,0
300,-18.0,-13.0,59.0,3.92,0.189626,71.05,312.890625,0.796875,28.53,S01,0
301,-17.0,-13.0,58.0,2.2,0.189626,71.15,313.75,0.859375,28.55,S01,0
302,-15.0,-13.0,58.0,-0.05,0.189626,71.23,314.515625,0.765625,28.55,S01,0
303,-13.0,-13.0,59.0,-2.75,0.188344,71.3,315.28125,0.765625,28.55,S01,0
304,-14.0,-12.0,60.0,-5.79,0.189626,71.37,316.046875,0.765625,28.55,S01,0
305,-14.0,-11.0,59.0,-9.07,0.189626,71.43,316.796875,0.75,28.53,S01,0
306,-16.0,-10.0,60.0,-12.47,0.188344,71.5,317.546875,0.75,28.53,S01,0
307,-15.0,-9.0,62.0,-15.91,0.189626,71.58,318.3125,0.765625,28.53,S01,0
308,-16.0,-10.0,62.0,-19.32,0.188344,71.67,319.0625,0.75,28.53,S01,0
309,-17.0,-9.0,60.0,-22.66,0.189626,71.78,319.8125,0.75,28.55,S01,0
310,-15.0,-10.0,58.0,-25.86,0.190907,71.9,320.546875,0.734375,28.55,S01,0
311,-17.0,-10.0,59.0,-28.84,0.190907,72.03,321.3125,0.765625,28.55,S01,0
312,-17.0,-13.0,60.0,-31.52,0.189626,72.18,322.09375,0.78125,28.55,S01,0
313,-15.0,-13.0,59.0,-33.84,0.188344,72.33,322.8125,0.71875,28.53,S01,0
314,-12.0,-14.0,56.0,-35.78,0.189626,72.5,323.578125,0.765625,28.53,S01,0
315,-11.0,-14.0,59.0,-37.41,0.192188,72.67,324.359375,0.78125,28.53,S01,0
316,-12.0,-12.0,59.0,-38.83,0.190907,72.83,325.140625,0.78125,28.53,S01,0
317,-12.0,-11.0,63.0,-40.2,0.189626,73.0,325.890625,0.75,28.53,S01,0
318,-12.0,-11.0,64.0,-41.66,0.189626,73.17,326.640625,0.75,28.53,S01,0
319,-13.0,-13.0,65.0,-43.28,0.188344,73.33,327.40625,0.765625,28.53,S01,0
320,-16.0,-14.0,61.0,-45.11,0.188344,73.5,328.21875,0.8125,28.53,S01,0
321,-16.0,-14.0,59.0,-47.08,0.190907,73.65,329.03125,0.8125,28.53,S01,0
322,-14.0,-14.0,59.0,-49.16,0.190907,73.8,329.8125,0.78125,28.53,S01,0
323,-12.0,-14.0,60.0,-51.3,0.190907,73.93,330.609375,0.796875,28.53,S01,0
324,-12.0,-15.0,60.0,-53.58,0.188344,74.07,331.375,0.765625,28.53,S01,0
325,-12.0,-12.0,61.0,-56.12,0.189626,74.18,332.1875,0.8125,28.55,S01,0
326,-12.0,-11.0,60.0,-59.1,0.189626,74.3,332.984375,0.796875,28.55,S01,0
327,-14.0,-10.0,61.0,-62.69,0.190907,74.4,333.796875,0.8125,28.55,S01,0
328,-18.0,-10.0,61.0,-66.92,0.189626,74.5,334.609375,0.8125,28.55,S01,0
329,-17.0,-10.0,62.0,-71.69,0.192188,74.58,335.421875,0.8125,28.55,S01,0
330,-16.0,-10.0,62.0,-76.77,0.189626,74.67,336.25,0.828125,28.55,S01,0
331,-16.0,-10.0,62.0,-81.92,0.190907,74.73,337.0625,0.8125,28.55,S01,0
332,-15.0,-11.0,60.0,-87.0,0.190907,74.78,337.921875,0.859375,28.55,S01,0
333,-12.0,-11.0,60.0,-92.13,0.192188,74.83,338.765625,0.84375,28.53,S01,0
334,-12.0,-10.0,60.0,-97.63,0.190907,74.87,339.5625,0.796875,28.53,S01,0
335,-12.0,-9.0,60.0,-103.99,0.189626,74.92,340.375,0.8125,28.53,S01,0
336,-11.0,-7.0,60.0,-111.59,0.189626,74.95,341.140625,0.765625,28.53,S01,0
337,-13.0,-7.0,60.0,-120.55,0.190907,74.98,341.9375,0.796875,28.53,S01,0
338,-13.0,-6.0,62.0,-130.57,0.189626,75.03,342.703125,0.765625,28.53,S01,0
339,-11.0,-4.0,63.0,-141.03,0.190907,75.08,343.484375,0.78125,28.53,S01,0
340,-15.0,-3.0,58.0,-151.23,0.190907,75.13,344.296875,0.8125,28.53,S01,0
341,-20.0,-7.0,59.0,-160.68,0.190907,75.17,345.140625,0.84375,28.57,S01,0
342,-19.0,-9.0,61.0,-169.39,0.190907,75.2,345.96875,0.828125,28.57,S01,0
343,-12.0,-8.0,62.0,-177.82,0.190907,75.23,346.796875,0.828125,28.57,S01,0
344,-5.0,-7.0,62.0,-186.74,0.192188,75.27,347.578125,0.78125,28.57,S01,0
345,-8.0,-9.0,61.0,-196.7,0.190907,75.3,348.40625,0.828125,28.55,S01,0
346,-12.0,-12.0,67.0,-207.76,0.192188,75.33,349.21875,0.8125,28.55,S01,0
347,-12.0,-11.0,65.0,-219.21,0.190907,75.37,350.0,0.78125,28.55,S01,0
348,-14.0,-9.0,58.0,-229.8,0.189626,75.4,350.796875,0.796875,28.55,S01,0
349,-15.0,-10.0,62.0,-238.23,0.192188,75.43,351.609375,0.8125,28.55,S01,0
350,-15.0,-8.0,62.0,-243.69,0.190907,75.45,352.4375,0.828125,28.55,S01,0
351,-15.0,-6.0,60.0,-246.36,0.192188,75.47,353.234375,0.796875,28.55,S01,0
352,-17.0,-7.0,60.0,-247.4,0.192188,75.48,354.09375,0.859375,28.55,S01,0
353,-19.0,-8.0,62.0,-248.54,0.190907,75.5,354.796875,0.703125,28.53,S01,0
354,-18.0,-7.0,59.0,-251.41,0.190907,75.5,355.59375,0.796875,28.53,S01,0
355,-19.0,-7.0,58.0,-256.87,0.193469,75.5,356.375,0.78125,28.53,S01,0
356,-21.0,-8.0,61.0,-264.72,0.192188,75.5,357.125,0.75,28.53,S01,0
357,-20.0,-7.0,60.0,-274.04,0.190907,75.47,357.859375,0.734375,28.53,S01,0
358,-20.0,-7.0,60.0,-283.76,0.190907,75.43,358.640625,0.78125,28.53,S01,0
359,-19.0,-7.0,61.0,-293.35,0.192188,75.42,359.453125,0.8125,28.53,S01,0
360,-19.0,-7.0,61.0,-303.23,0.192188,75.42,360.3125,0.859375,28.53,S01,0
361,-19.0,-6.0,61.0,-314.72,0.192188,75.43,361.125,0.8125,28.55,S01,0
362,-16.0,-7.0,61.0,-329.69,0.192188,75.43,361.953125,0.828125,28.55,S01,0
363,-15.0,-8.0,60.0,-350.3,0.190907,75.47,362.78125,0.828125,28.55,S01,0
364,-14.0,-8.0,60.0,-378.77,0.192188,75.5,363.53125,0.75,28.55,S01,0
365,-13.0,-9.0,61.0,-416.88,0.190907,75.55,364.265625,0.734375,28.55,S01,0
366,-11.0,-9.0,62.0,-464.98,0.193469,75.62,365.015625,0.75,28.55,S01,0
367,-11.0,-8.0,61.0,-520.65,0.193469,75.68,395.453125,0.75,28.55,S01,0
368,-12.0,-9.0,61.0,-577.97,0.193469,75.77,396.234375,0.78125,28.55,S01,0
369,-12.0,-9.0,62.0,-628.12,0.192188,75.87,397.0625,0.828125,28.53,S01,0
370,-13.0,-8.0,61.0,-661.7,0.192188,75.93,397.890625,0.828125,28.53,S01,0
371,-13.0,-8.0,60.0,-671.88,0.190907,75.98,398.734375,0.84375,28.53,S01,0
372,-15.0,-9.0,61.0,-657.0,0.192188,76.0,399.59375,0.859375,28.53,S01,0
373,-15.0,-9.0,61.0,-621.15,0.193469,76.03,400.515625,0.921875,28.55,S01,0
374,-16.0,-10.0,61.0,-572.19,0.193469,76.07,401.484375,0.96875,28.55,S01,0
375,-17.0,-10.0,60.0,-518.67,0.192188,76.08,402.421875,0.9375,28.55,S01,0
376,-17.0,-10.0,60.0,-466.75,0.192188,76.1,403.359375,0.9375,28.55,S01,0
377,-17.0,-10.0,61.0,-419.12,0.193469,76.07,404.265625,0.90625,28.55,S01,0
378,-18.0,-9.0,61.0,-375.73,0.193469,75.95,405.203125,0.9375,28.55,S01,0
379,-18.0,-9.0,61.0,-335.58,0.194751,75.9,406.3125,1.109375,28.55,S01,0
380,-18.0,-10.0,61.0,-298.28,0.193469,75.85,407.265625,0.953125,28.55,S01,0
381,-18.0,-10.0,61.0,-264.27,0.192188,75.8,408.21875,0.953125,28.55,S01,0
382,-18.0,-9.0,61.0,-234.19,0.193469,75.73,409.1875,0.96875,28.55,S01,0
383,-17.0,-11.0,61.0,-207.88,0.192188,75.65,410.15625,0.96875,28.55,S01,0
384,-16.0,-12.0,61.0,-184.06,0.193469,75.55,411.109375,0.953125,28.55,S01,0
385,-15.0,-12.0,60.0,-160.93,0.193469,75.75,412.078125,0.96875,28.53,S01,0
386,-13.0,-12.0,60.0,-137.15,0.193469,75.95,413.0625,0.984375,28.53,S01,0
387,-10.0,-13.0,61.0,-112.54,0.193469,76.17,414.046875,0.984375,28.53,S01,0
388,-7.0,-14.0,59.0,-88.01,0.193469,76.37,415.0,0.953125,28.53,S01,0
389,-6.0,-15.0,59.0,-65.26,0.193469,76.55,415.96875,0.96875,28.55,S01,0
390,-3.0,-15.0,61.0,-45.66,0.194751,76.7,416.9375,0.96875,28.55,S01,0
391,-2.0,-16.0,62.0,-29.69,0.193469,76.95,417.890625,0.953125,28.55,S01,0
392,-2.0,-16.0,61.0,-16.75,0.192188,77.12,418.890625,1.0,28.55,S01,0
393,-4.0,-17.0,60.0,-5.46,0.194751,77.22,419.84375,0.953125,28.55,S01,0
394,-7.0,-17.0,60.0,5.57,0.193469,77.3,420.796875,0.953125,28.55,S01,0
395,-7.0,-18.0,61.0,17.22,0.194751,77.33,421.765625,0.96875,28.55,S01,0
396,-6.0,-18.0,60.0,29.48,0.193469,77.23,422.703125,0.9375,28.55,S01,0
397,-4.0,-18.0,59.0,41.65,0.193469,77.12,423.65625,0.953125,28.55,S01,0
398,-1.0,-18.0,60.0,52.74,0.192188,76.95,424.65625,1.0,28.55,S01,0
399,1.0,-17.0,60.0,62.07,0.194751,76.77,425.65625,1.0,28.55,S01,0
400,0.0,-16.0,60.0,69.56,0.194751,76.55,426.625,0.96875,28.55,S01,0
401,-1.0,-17.0,61.0,75.72,0.193469,76.33,427.625,1.0,28.53,S01,0
402,-1.0,-17.0,61.0,81.35,0.193469,76.12,428.609375,0.984375,28.53,S01,0
403,-2.0,-17.0,60.0,87.09,0.194751,75.9,429.53125,0.921875,28.53,S01,0
404,-2.0,-16.0,59.0,93.18,0.193469,75.68,430.484375,0.953125,28.53,S01,0
405,-3.0,-15.0,60.0,99.4,0.193469,75.45,431.453125,0.96875,28.55,S01,0
406,-5.0,-11.0,63.0,105.29,0.193469,75.22,432.40625,0.953125,28.55,S01,0
407,-4.0,-10.0,64.0,110.45,0.193469,74.98,433.34375,0.9375,28.55,S01,0
408,-3.0,-11.0,63.0,114.83,0.193469,74.75,434.328125,0.984375,28.55,S01,0
409,-13.0,-13.0,57.0,118.74,0.193469,74.53,435.328125,1.0,28.53,S01,0
410,-15.0,-13.0,57.0,122.69,0.194751,74.3,436.3125,0.984375,28.53,S01,0
411,-15.0,-13.0,59.0,127.08,0.194751,74.07,437.3125,1.0,28.53,S01,0
412,-17.0,-11.0,58.0,132.01,0.194751,73.83,438.3125,1.0,28.53,S01,0
413,-18.0,-11.0,58.0,137.25,0.193469,73.6,439.28125,0.96875,28.55,S01,0
414,-23.0,-10.0,56.0,142.38,0.193469,73.38,440.234375,0.953125,28.55,S01,0
415,-27.0,-10.0,54.0,147.03,0.193469,73.17,441.21875,0.984375,28.55,S01,0
416,-35.0,-11.0,52.0,151.08,0.194751,72.95,442.15625,0.9375,28.55,S01,0
417,-28.0,-11.0,53.0,154.76,0.196032,72.77,443.109375,0.953125,28.53,S01,0
418,-33.0,-11.0,42.0,158.63,0.194751,72.58,444.09375,0.984375,28.53,S01,0
419,-24.0,-11.0,58.0,163.52,0.194751,72.38,445.015625,0.921875,28.53,S01,0
420,-20.0,-11.0,65.0,170.27,0.194751,72.15,445.96875,0.953125,28.53,S01,0
421,-25.0,-9.0,61.0,179.39,0.196032,71.92,446.90625,0.9375,28.55,S01,0
422,-26.0,-9.0,57.0,190.59,0.196032,71.7,447.875,0.96875,28.55,S01,0
423,-23.0,-11.0,58.0,202.33,0.194751,71.45,448.8125,0.9375,28.55,S01,0
424,-17.0,-14.0,64.0,211.89,0.194751,71.2,449.8125,1.0,28.55,S01,0
425,-20.0,-17.0,65.0,216.06,0.194751,70.93,450.828125,1.015625,28.53,S01,0
426,-22.0,-20.0,65.0,212.33,0.194751,70.65,451.796875,0.96875,28.53,S01,0
427,-24.0,-20.0,60.0,200.26,0.194751,70.37,452.765625,0.96875,28.53,S01,0
428,-27.0,-19.0,54.0,182.05,0.197313,70.07,453.75,0.984375,28.53,S01,0
429,-26.0,-17.0,55.0,162.03,0.194751,69.75,454.6875,0.9375,28.53,S01,0
430,-28.0,-16.0,55.0,145.08,0.194751,69.47,455.640625,0.953125,28.53,S01,0
431,-29.0,-16.0,55.0,134.87,0.196032,69.18,456.578125,0.9375,28.53,S01,0
432,-29.0,-16.0,54.0,132.53,0.196032,68.92,457.546875,0.96875,28.53,S01,0
433,-29.0,-17.0,55.0,136.68,0.197313,68.62,458.484375,0.9375,28.53,S01,0
434,-28.0,-17.0,55.0,144.47,0.197313,68.3,459.484375,1.0,28.53,S01,0
435,-29.0,-17.0,54.0,153.29,0.196032,68.0,460.515625,1.03125,28.53,S01,0
436,-29.0,-16.0,55.0,161.74,0.194751,67.7,461.5625,1.046875,28.53,S01,0
437,-27.0,-17.0,55.0,169.91,0.197313,67.45,462.546875,0.984375,28.57,S01,0
438,-28.0,-17.0,54.0,178.77,0.196032,67.28,463.609375,1.0625,28.57,S01,0
439,-28.0,-17.0,54.0,189.22,0.196032,67.08,464.625,1.015625,28.57,S01,0
440,-28.0,-17.0,56.0,201.71,0.194751,66.87,465.640625,1.015625,28.57,S01,0
441,-27.0,-17.0,55.0,216.42,0.196032,66.67,466.59375,0.953125,28.55,S01,0
442,-27.0,-17.0,54.0,233.67,0.196032,66.48,467.578125,0.984375,28.55,S01,0
443,-28.0,-17.0,54.0,253.99,0.197313,66.32,468.546875,0.96875,28.55,S01,0
444,-28.0,-16.0,54.0,277.6,0.197313,66.17,469.5,0.953125,28.55,S01,0
445,-28.0,-17.0,56.0,303.49,0.196032,65.73,470.453125,0.953125,28.57,S01,0
446,-27.0,-16.0,55.0,328.93,0.197313,65.3,471.421875,0.96875,28.57,S01,0
447,-27.0,-17.0,54.0,349.92,0.196032,64.87,472.421875,1.0,28.57,S01,0
448,-28.0,-16.0,54.0,362.53,0.196032,64.45,473.421875,1.0,28.57,S01,0
449,-28.0,-17.0,56.0,364.4,0.196032,64.07,474.375,0.953125,28.57,S01,0
450,-29.0,-17.0,56.0,355.69,0.196032,63.72,475.328125,0.953125,28.57,S01,0
451,-28.0,-16.0,54.0,338.85,0.197313,63.28,476.28125,0.953125,28.57,S01,0
452,-27.0,-17.0,54.0,317.34,0.198594,62.93,477.265625,0.984375,28.57,S01,0
453,-28.0,-17.0,55.0,294.26,0.197313,62.65,478.25,0.984375,28.57,S01,0
454,-27.0,-17.0,55.0,271.59,0.196032,62.38,479.234375,0.984375,28.57,S01,0
455,-27.0,-17.0,55.0,250.27,0.196032,62.13,480.25,1.015625,28.57,S01,0
456,-28.0,-17.0,55.0,230.9,0.198594,62.0,481.25,1.0,28.57,S01,0
457,-27.0,-17.0,55.0,214.32,0.196032,61.88,482.234375,0.984375,28.55,S01,0
458,-27.0,-17.0,55.0,201.45,0.199876,61.8,483.203125,0.96875,28.55,S01,0
459,-27.0,-17.0,55.0,192.85,0.196032,61.73,484.203125,1.0,28.55,S01,0
460,-27.0,-18.0,55.0,188.14,0.196032,61.7,485.203125,1.0,28.55,S01,0
461,-27.0,-18.0,55.0,185.97,0.198594,61.68,486.171875,0.96875,28.55,S01,0
462,-26.0,-17.0,55.0,184.55,0.197313,61.67,487.125,0.953125,28.55,S01,0
463,-26.0,-18.0,54.0,182.28,0.198594,61.65,488.09375,0.96875,28.55,S01,0
464,-26.0,-18.0,55.0,178.19,0.197313,61.65,489.078125,0.984375,28.55,S01,0
465,-27.0,-18.0,55.0,172.05,0.197313,61.67,490.015625,0.9375,28.55,S01,0
466,-26.0,-17.0,54.0,164.06,0.199876,61.67,490.96875,0.953125,28.55,S01,0
467,-26.0,-17.0,55.0,154.64,0.198594,61.68,491.984375,1.015625,28.55,S01,0
468,-27.0,-18.0,55.0,144.21,0.198594,61.7,493.03125,1.046875,28.55,S01,0
469,-26.0,-18.0,55.0,133.07,0.197313,61.7,494.046875,1.015625,28.57,S01,0
470,-26.0,-18.0,55.0,121.38,0.197313,61.72,495.09375,1.046875,28.57,S01,0
471,-27.0,-18.0,55.0,109.11,0.197313,61.7,496.140625,1.046875,28.57,S01,0
472,-27.0,-18.0,55.0,96.16,0.198594,61.68,497.125,0.984375,28.57,S01,0
473,-26.0,-18.0,55.0,82.67,0.198594,61.67,498.125,1.0,28.55,S01,0
474,-25.0,-18.0,55.0,69.23,0.198594,61.65,499.125,1.0,28.55,S01,0
475,-27.0,-18.0,55.0,56.89,0.197313,61.63,500.15625,1.03125,28.55,S01,0
476,-27.0,-18.0,56.0,46.82,0.197313,61.62,501.125,0.96875,28.55,S01,0
477,-25.0,-17.0,55.0,39.62,0.199876,61.6,502.140625,1.015625,28.55,S01,0
478,-26.0,-18.0,55.0,34.94,0.197313,61.58,503.15625,1.015625,28.55,S01,0
479,-26.0,-18.0,55.0,31.48,0.197313,61.57,504.140625,0.984375,28.55,S01,0
480,-26.0,-18.0,55.0,27.7,0.197313,61.57,505.140625,1.0,28.55,S01,0
481,-26.0,-18.0,55.0,22.67,0.197313,61.55,506.15625,1.015625,28.57,S01,0
482,-26.0,-18.0,55.0,16.52,0.198594,61.53,507.140625,0.984375,28.57,S01,0
483,-26.0,-18.0,55.0,10.35,0.201157,61.52,508.109375,0.96875,28.57,S01,0
484,-26.0,-18.0,55.0,5.46,0.199876,61.5,509.09375,0.984375,28.57,S01,0
485,-26.0,-18.0,55.0,2.56,0.198594,61.48,510.0625,0.96875,28.57,S01,0
486,-26.0,-18.0,55.0,1.27,0.199876,61.47,511.015625,0.953125,28.57,S01,0
487,-25.0,-18.0,55.0,0.32,0.197313,61.43,511.9375,0.921875,28.57,S01,0
488,-26.0,-18.0,55.0,-1.82,0.197313,61.4,512.921875,0.984375,28.57,S01,0
489,-26.0,-17.0,55.0,-6.2,0.198594,61.37,513.890625,0.96875,28.57,S01,0
490,-26.0,-17.0,55.0,-12.96,0.197313,61.32,514.859375,0.96875,28.57,S01,0
491,-25.0,-17.0,56.0,-21.32,0.197313,61.27,515.84375,0.984375,28.57,S01,0
492,-26.0,-17.0,55.0,-29.84,0.198594,61.22,516.84375,1.0,28.57,S01,0
493,-27.0,-17.0,56.0,-36.91,0.197313,61.17,517.84375,1.0,28.57,S01,0
494,-26.0,-17.0,56.0,-41.26,0.198594,61.12,518.734375,0.890625,28.57,S01,0
495,-25.0,-17.0,55.0,-42.34,0.199876,61.07,519.625,0.890625,28.57,S01,0
496,-27.0,-17.0,55.0,-40.44,0.199876,61.02,520.71875,1.09375,28.57,S01,0
497,-27.0,-17.0,56.0,-36.53,0.198594,60.97,521.796875,1.078125,28.59,S01,0
498,-26.0,-17.0,55.0,-31.81,0.198594,60.93,522.828125,1.03125,28.59,S01,0
499,-26.0,-17.0,55.0,-27.13,0.199876,60.88,523.875,1.046875,28.59,S01,0
500,-26.0,-17.0,55.0,-22.69,0.197313,60.83,524.890625,1.015625,28.59,S01,0
501,-26.0,-17.0,55.0,-18.02,0.198594,60.78,525.828125,0.9375,28.55,S01,0
502,-26.0,-17.0,55.0,-12.47,0.198594,60.75,526.765625,0.9375,28.55,S01,0
503,-26.0,-17.0,56.0,-5.77,0.199876,60.73,527.71875,0.953125,28.55,S01,0
504,-26.0,-17.0,56.0,1.56,0.199876,60.72,528.703125,0.984375,28.55,S01,0
505,-25.0,-17.0,55.0,8.28,0.199876,60.7,529.703125,1.0,28.55,S01,0
506,-26.0,-17.0,55.0,12.99,0.199876,60.7,530.703125,1.0,28.55,S01,0
507,-26.0,-17.0,56.0,14.77,0.199876,60.7,531.71875,1.015625,28.55,S01,0
508,-26.0,-17.0,56.0,13.74,0.199876,60.68,532.703125,0.984375,28.55,S01,0
509,-25.0,-17.0,55.0,11.13,0.201157,60.68,533.703125,1.0,28.53,S01,0
510,-26.0,-16.0,55.0,8.8,0.199876,60.68,534.703125,1.0,28.53,S01,0
511,-26.0,-17.0,56.0,8.53,0.197313,60.7,535.71875,1.015625,28.53,S01,0
512,-26.0,-17.0,56.0,11.29,0.198594,60.7,536.71875,1.0,28.53,S01,0
513,-25.0,-17.0,55.0,16.94,0.199876,60.68,537.65625,0.9375,28.55,S01,0
514,-25.0,-17.0,55.0,24.33,0.198594,60.67,538.609375,0.953125,28.55,S01,0
515,-25.0,-17.0,56.0,31.85,0.199876,60.65,539.5625,0.953125,28.55,S01,0
516,-26.0,-17.0,56.0,38.12,0.198594,60.65,540.5625,1.0,28.55,S01,0
517,-25.0,-17.0,56.0,42.41,0.198594,60.65,541.515625,0.953125,28.57,S01,0
518,-25.0,-17.0,56.0,44.83,0.199876,60.65,542.5,0.984375,28.57,S01,0
519,-25.0,-17.0,55.0,46.08,0.201157,60.65,543.515625,1.015625,28.57,S01,0
520,-25.0,-17.0,56.0,47.04,0.201157,60.65,544.515625,1.0,28.57,S01,0
521,-26.0,-17.0,56.0,48.49,0.199876,60.65,545.46875,0.953125,28.57,S01,0
522,-25.0,-17.0,56.0,50.97,0.199876,60.65,546.484375,1.015625,28.57,S01,0
523,-25.0,-17.0,56.0,54.78,0.199876,60.65,547.453125,0.96875,28.57,S01,0
524,-26.0,-17.0,57.0,60.14,0.199876,60.65,548.453125,1.0,28.57,S01,0
525,-25.0,-17.0,56.0,67.26,0.201157,60.65,549.375,0.921875,28.55,S01,0
526,-26.0,-17.0,56.0,76.21,0.199876,60.63,550.328125,0.953125,28.55,S01,0
527,-25.0,-17.0,57.0,86.75,0.198594,60.6,551.296875,0.96875,28.55,S01,0
528,-24.0,-18.0,59.0,98.09,0.199876,60.57,552.265625,0.96875,28.55,S01,0
529,-22.0,-17.0,60.0,108.8,0.199876,60.53,553.234375,0.96875,28.57,S01,0
530,-26.0,-12.0,55.0,117.0,0.201157,60.5,554.203125,0.96875,28.57,S01,0
531,-27.0,-11.0,54.0,120.69,0.199876,60.5,555.171875,0.96875,28.57,S01,0
532,-23.0,-13.0,60.0,118.4,0.201157,60.5,556.140625,0.96875,28.57,S01,0
533,-22.0,-10.0,62.0,109.66,0.201157,60.5,557.09375,0.953125,28.55,S01,0
534,-22.0,-9.0,61.0,95.28,0.201157,60.5,558.078125,0.984375,28.55,S01,0
535,-28.0,-10.0,60.0,77.06,0.201157,60.5,559.0625,0.984375,28.55,S01,0
536,-26.0,-7.0,62.0,57.13,0.201157,60.5,560.0,0.9375,28.55,S01,0
537,-23.0,-8.0,63.0,37.13,0.201157,60.5,560.96875,0.96875,28.55,S01,0
538,-24.0,-7.0,63.0,17.78,0.199876,60.5,561.96875,1.0,28.55,S01,0
539,-25.0,-7.0,63.0,-1.12,0.199876,60.5,562.953125,0.984375,28.55,S01,0
540,-23.0,-5.0,58.0,-20.07,0.201157,60.48,563.9375,0.984375,28.55,S01,0
541,-23.0,-4.0,52.0,-39.21,0.201157,60.47,564.875,0.9375,28.55,S01,0
542,-23.0,-4.0,50.0,-58.06,0.202438,60.45,565.8125,0.9375,28.55,S01,0
543,-22.0,-4.0,48.0,-75.73,0.201157,60.45,566.75,0.9375,28.55,S01,0
544,-23.0,-4.0,47.0,-91.63,0.201157,60.45,567.703125,0.953125,28.55,S01,0
545,-31.0,-6.0,39.0,-105.95,0.201157,60.45,568.625,0.921875,28.57,S01,0
546,-26.0,-11.0,44.0,-119.68,0.198594,60.45,569.59375,0.96875,28.57,S01,0
547,-26.0,-13.0,48.0,-134.0,0.201157,60.47,570.578125,0.984375,28.57,S01,0
548,-26.0,-13.0,54.0,-149.52,0.201157,60.48,571.5625,0.984375,28.57,S01,0
549,-31.0,-15.0,54.0,-165.72,0.201157,60.5,572.53125,0.96875,28.55,S01,0
550,-26.0,-13.0,56.0,-181.0,0.199876,60.53,573.515625,0.984375,28.55,S01,0
551,-19.0,-16.0,62.0,-193.33,0.199876,60.57,574.5,0.984375,28.55,S01,0
552,-27.0,-16.0,72.0,-200.92,0.199876,60.6,575.421875,0.921875,28.55,S01,0
553,-18.0,-15.0,81.0,-202.92,0.201157,60.63,576.375,0.953125,28.55,S01,0
554,-21.0,-12.0,57.0,-199.56,0.201157,60.67,577.359375,0.984375,28.55,S01,0
555,-25.0,-13.0,53.0,-191.99,0.201157,60.7,578.359375,1.0,28.55,S01,0
556,-30.0,-15.0,55.0,-181.79,0.201157,60.73,579.3125,0.953125,28.55,S01,0
557,-28.0,-14.0,55.0,-170.54,0.201157,60.77,580.3125,1.0,28.55,S01,0
558,-27.0,-14.0,54.0,-159.38,0.202438,60.78,581.328125,1.015625,28.55,S01,0
559,-27.0,-14.0,56.0,-148.83,0.201157,60.8,582.328125,1.0,28.55,S01,0
560,-27.0,-14.0,57.0,-138.81,0.201157,60.83,583.28125,0.953125,28.55,S01,0
561,-27.0,-15.0,56.0,-128.96,0.201157,60.87,584.28125,1.0,28.53,S01,0
562,-31.0,-14.0,55.0,-119.01,0.202438,60.88,585.3125,1.03125,28.53,S01,0
563,-32.0,-15.0,53.0,-109.22,0.205001,60.9,586.3125,1.0,28.53,S01,0
564,-31.0,-16.0,53.0,-100.33,0.202438,60.92,587.3125,1.0,28.53,S01,0
565,-31.0,-16.0,53.0,-93.32,0.203719,60.93,588.328125,1.015625,28.53,S01,0
566,-32.0,-18.0,54.0,-88.7,0.201157,60.92,589.34375,1.015625,28.53,S01,0
567,-33.0,-17.0,53.0,-86.09,0.202438,60.9,590.328125,0.984375,28.53,S01,0
568,-33.0,-17.0,52.0,-84.06,0.201157,60.9,591.34375,1.015625,28.53,S01,0
569,-33.0,-18.0,52.0,-80.79,0.202438,60.88,592.34375,1.0,28.55,S01,0
570,-33.0,-18.0,52.0,-74.87,0.201157,60.87,593.359375,1.015625,28.55,S01,0
571,-34.0,-18.0,51.0,-66.17,0.202438,60.83,594.3125,0.953125,28.55,S01,0
